asset_id,asset_name,device_type,manufacturer,purchase_year,warranty_status,location
AST01641,MARRIAGE-1453,Mobile,Asus,2021,Expired,Bangalore
AST01642,PUBLIC-4088,Tablet,Asus,2020,Expired,Chennai
AST01643,SCIENTIST-4577,Printer,Dell,2023,Active,Pune
AST01644,MODERN-3898,Server,Acer,2023,Active,Chennai
AST01645,EVERYTHING-8292,Laptop,Asus,2025,Active,Bangalore
AST01646,SHOULDER-6106,Printer,Dell,2025,Expired,Chennai
AST01647,FEDERAL-9494,Desktop,Dell,2023,Expired,Mumbai
AST01648,TEST-3543,Mobile,Lenovo,2023,Expired,Kolkata
AST01649,PICK-8338,Laptop,Acer,2025,Active,Pune
AST01650,CALL-6991,Desktop,HP,2020,Expired,Mumbai
AST01651,SHARE-7623,Laptop,Lenovo,2025,Active,Noida
AST01652,WHATEVER-2618,Mobile,Dell,2025,Expired,Kolkata
AST01653,JUST-9951,Tablet,HP,2025,Expired,Pune
AST01654,WHOM-8338,Desktop,Lenovo,2020,Expired,Kolkata
AST01655,ABOUT-7177,Laptop,Apple,2022,Active,Noida
AST01656,US-6267,Mobile,Apple,2019,Expired,Delhi
AST01657,PRESSURE-5705,Tablet,Acer,2022,Active,Hyderabad
AST01658,RESPONSE-2461,Printer,Asus,2020,Active,Pune
AST01659,DIFFERENT-1785,Mobile,Dell,2024,Active,Delhi
AST01660,INCLUDING-4084,Printer,Asus,2022,Active,Kolkata
AST01661,HOLD-9329,Mobile,HP,2024,Expired,Hyderabad
AST01662,POOR-2616,Server,HP,2020,Active,Pune
AST01663,STRUCTURE-4335,Server,HP,2019,Active,Hyderabad
AST01664,HALF-4375,Tablet,Dell,2022,Expired,Hyderabad
AST01665,CENTER-6419,Desktop,Apple,2020,Active,Pune
AST01666,VARIOUS-7585,Laptop,HP,2025,Active,Mumbai
AST01667,ARTICLE-5230,Server,Acer,2023,Expired,Mumbai
AST01668,BALL-5466,Server,Acer,2024,Active,Kolkata
AST01669,FOREIGN-7777,Server,Lenovo,2025,Active,Noida
AST01670,PM-1170,Tablet,Acer,2021,Expired,Hyderabad
AST01671,AVOID-8358,Desktop,Acer,2024,Active,Bangalore
AST01672,SYSTEM-2874,Laptop,HP,2024,Expired,Bangalore
AST01673,CANDIDATE-9797,Printer,HP,2020,Expired,Kolkata
AST01674,TRUTH-9786,Printer,Lenovo,2021,Expired,Bangalore
AST01675,NEVER-2956,Server,HP,2025,Active,Noida
AST01676,PURPOSE-3082,Mobile,Dell,2020,Expired,Noida
AST01677,SPORT-2825,Desktop,Dell,2019,Expired,Chennai
AST01678,PAPER-2104,Desktop,Apple,2019,Expired,Noida
AST01679,FEW-3338,Server,Asus,2024,Active,Mumbai
AST01680,BOY-4447,Tablet,Lenovo,2025,Active,Hyderabad
AST01681,NOTICE-6592,Printer,HP,2020,Expired,Noida
AST01682,FINAL-1924,Server,Apple,2020,Active,Delhi
AST01683,DRAW-2042,Desktop,HP,2023,Active,Pune
AST01684,DURING-8190,Laptop,Apple,2024,Active,Mumbai
AST01685,INDUSTRY-9659,Printer,Asus,2023,Active,Chennai
AST01686,NEXT-6202,Laptop,Dell,2023,Active,Kolkata
AST01687,ME-9753,Laptop,Asus,2023,Active,Pune
AST01688,GUN-1629,Desktop,Dell,2021,Active,Hyderabad
AST01689,THIS-1056,Mobile,Dell,2022,Expired,Bangalore
AST01690,AGREEMENT-4678,Tablet,Dell,2025,Active,Hyderabad
AST01691,PEACE-8805,Mobile,Acer,2024,Expired,Delhi
AST01692,CHAIR-7336,Server,Acer,2024,Active,Noida
AST01693,SOMETHING-5096,Printer,Acer,2023,Expired,Noida
AST01694,INVOLVE-8441,Mobile,Lenovo,2020,Active,Chennai
AST01695,DAY-3856,Server,Lenovo,2021,Active,Pune
AST01696,CONFERENCE-1343,Server,Lenovo,2024,Active,Hyderabad
AST01697,TEACHER-7723,Tablet,Asus,2022,Active,Kolkata
AST01698,SEVERAL-6782,Desktop,Apple,2020,Expired,Kolkata
AST01699,COACH-8410,Server,Apple,2022,Expired,Pune
AST01700,YEAR-6341,Tablet,Apple,2021,Active,Mumbai
AST01701,DINNER-4554,Tablet,HP,2020,Active,Pune
AST01702,POLICY-9981,Server,Lenovo,2022,Expired,Mumbai
AST01703,PLAY-3315,Server,Dell,2022,Expired,Delhi
AST01704,MOUTH-7752,Laptop,HP,2025,Active,Pune
AST01705,CHOOSE-3567,Tablet,Apple,2023,Expired,Chennai
AST01706,BACK-1390,Tablet,HP,2022,Expired,Chennai
AST01707,EDUCATION-3553,Tablet,Apple,2021,Active,Chennai
AST01708,LIVE-6185,Server,HP,2022,Active,Noida
AST01709,FACE-9693,Tablet,Acer,2021,Active,Bangalore
AST01710,GOVERNMENT-2070,Laptop,Dell,2025,Active,Hyderabad
AST01711,GREEN-2473,Printer,Lenovo,2021,Active,Chennai
AST01712,KID-6039,Laptop,Lenovo,2020,Expired,Noida
AST01713,BALL-6547,Tablet,HP,2022,Expired,Delhi
AST01714,BEST-3618,Desktop,HP,2019,Expired,Bangalore
AST01715,ESPECIALLY-7712,Desktop,Asus,2023,Expired,Delhi
AST01716,WORLD-5086,Laptop,Acer,2024,Active,Noida
AST01717,ALTHOUGH-1645,Desktop,Apple,2019,Expired,Kolkata
AST01718,SAFE-3792,Laptop,Asus,2022,Expired,Noida
AST01719,SKILL-3979,Server,Dell,2023,Expired,Pune
AST01720,TOUGH-2392,Printer,Dell,2021,Active,Chennai
AST01721,SIDE-5916,Tablet,Apple,2023,Active,Bangalore
AST01722,FINANCIAL-4229,Tablet,Lenovo,2025,Expired,Bangalore
AST01723,CASE-9105,Laptop,Asus,2021,Expired,Chennai
AST01724,NATURE-5140,Desktop,Asus,2021,Expired,Hyderabad
AST01725,NORTH-6219,Desktop,Dell,2022,Active,Delhi
AST01726,INVOLVE-8355,Server,Lenovo,2021,Active,Delhi
AST01727,YEAH-8505,Tablet,Dell,2024,Expired,Hyderabad
AST01728,SMALL-1174,Tablet,Asus,2020,Active,Delhi
AST01729,AND-4270,Server,Apple,2022,Expired,Hyderabad
AST01730,THEMSELVES-5428,Tablet,Apple,2024,Expired,Pune
AST01731,HIT-9398,Server,Apple,2025,Expired,Chennai
AST01732,PROFESSOR-5285,Mobile,HP,2021,Expired,Delhi
AST01733,AGAINST-2364,Server,Acer,2021,Active,Pune
AST01734,STAR-9336,Laptop,Dell,2025,Active,Bangalore
AST01735,STRUCTURE-2219,Desktop,Lenovo,2020,Active,Chennai
AST01736,GREEN-4882,Laptop,Dell,2023,Active,Hyderabad
AST01737,ECONOMY-6589,Mobile,Dell,2024,Active,Noida
AST01738,MIND-6421,Tablet,Dell,2024,Active,Hyderabad
AST01739,WOULD-3272,Desktop,Acer,2024,Active,Chennai
AST01740,INDICATE-2500,Laptop,Apple,2019,Active,Mumbai
AST01741,LATER-2301,Server,Lenovo,2019,Active,Noida
AST01742,LEARN-4232,Tablet,Apple,2025,Active,Noida
AST01743,STREET-2003,Server,HP,2021,Active,Bangalore
AST01744,SIX-4239,Printer,HP,2020,Active,Bangalore
AST01745,ANY-2241,Desktop,HP,2024,Expired,Mumbai
AST01746,NATURAL-7466,Tablet,Asus,2020,Expired,Kolkata
AST01747,RULE-5676,Desktop,Apple,2023,Expired,Pune
AST01748,BIG-4944,Mobile,Dell,2024,Expired,Delhi
AST01749,BUT-3642,Laptop,Dell,2025,Active,Noida
AST01750,SKIN-1989,Mobile,Apple,2021,Active,Noida
AST01751,CAREER-2445,Printer,Asus,2019,Expired,Bangalore
AST01752,LAST-5299,Tablet,Lenovo,2023,Expired,Pune
AST01753,STATEMENT-8871,Printer,Apple,2024,Expired,Noida
AST01754,THROUGHOUT-9944,Tablet,HP,2021,Active,Chennai
AST01755,AFFECT-6781,Server,Apple,2019,Expired,Pune
AST01756,WRONG-7606,Server,Apple,2025,Expired,Chennai
AST01757,AND-7317,Server,Dell,2020,Active,Pune
AST01758,YET-3447,Server,Lenovo,2022,Active,Kolkata
AST01759,DATA-3830,Desktop,Asus,2025,Active,Mumbai
AST01760,TWO-1268,Server,Apple,2019,Active,Delhi
AST01761,AROUND-4240,Laptop,Apple,2021,Expired,Chennai
AST01762,NATURE-5549,Desktop,HP,2021,Expired,Noida
AST01763,VALUE-8128,Desktop,Apple,2022,Active,Pune
AST01764,DEMOCRAT-2096,Printer,Acer,2019,Expired,Delhi
AST01765,HERSELF-4852,Mobile,Apple,2020,Active,Kolkata
AST01766,IN-1212,Printer,Acer,2022,Active,Pune
AST01767,INFORMATION-6089,Tablet,Asus,2024,Expired,Bangalore
AST01768,USUALLY-3120,Mobile,Lenovo,2023,Expired,Pune
AST01769,POLITICAL-3099,Printer,Asus,2025,Expired,Bangalore
AST01770,BEHAVIOR-8324,Printer,Apple,2019,Active,Mumbai
AST01771,TELEVISION-4824,Printer,Acer,2021,Expired,Delhi
AST01772,TRY-6582,Mobile,Lenovo,2023,Active,Chennai
AST01773,SOURCE-4750,Tablet,Asus,2021,Active,Mumbai
AST01774,AGREEMENT-8696,Laptop,Lenovo,2022,Active,Kolkata
AST01775,IMAGINE-3430,Mobile,Lenovo,2025,Active,Noida
AST01776,CLASS-5358,Laptop,Apple,2022,Expired,Mumbai
AST01777,REVEAL-5525,Tablet,HP,2025,Expired,Hyderabad
AST01778,LOSE-5040,Desktop,Acer,2022,Active,Pune
AST01779,BABY-8906,Mobile,HP,2021,Expired,Pune
AST01780,FULL-6147,Mobile,Asus,2022,Active,Mumbai
AST01781,YARD-2972,Printer,Acer,2023,Active,Mumbai
AST01782,SKILL-9259,Printer,HP,2023,Expired,Kolkata
AST01783,DIFFERENCE-1178,Printer,Lenovo,2024,Active,Chennai
AST01784,BLACK-1414,Laptop,Acer,2021,Expired,Bangalore
AST01785,CONTINUE-8617,Desktop,Apple,2021,Expired,Chennai
AST01786,SPECIAL-8276,Printer,Dell,2023,Expired,Noida
AST01787,DISCOVER-4240,Tablet,Asus,2021,Expired,Delhi
AST01788,ENVIRONMENTAL-3105,Printer,Dell,2020,Active,Hyderabad
AST01789,WATER-6349,Mobile,Apple,2025,Expired,Chennai
AST01790,GROW-7144,Mobile,Dell,2021,Expired,Pune
AST01791,HEART-3916,Printer,Asus,2022,Active,Delhi
AST01792,AREA-1645,Mobile,Dell,2021,Active,Noida
AST01793,TELEVISION-2112,Desktop,HP,2019,Active,Chennai
AST01794,LAW-4850,Laptop,Lenovo,2024,Expired,Pune
AST01795,MR-7760,Printer,Dell,2019,Expired,Kolkata
AST01796,OIL-2018,Mobile,Apple,2023,Expired,Chennai
AST01797,COVER-2465,Desktop,Apple,2023,Active,Bangalore
AST01798,LEAST-5272,Desktop,HP,2025,Active,Hyderabad
AST01799,OWNER-4694,Server,Dell,2019,Active,Mumbai
AST01800,BOY-4811,Desktop,HP,2025,Expired,Pune
AST01801,MENTION-7484,Laptop,Asus,2022,Expired,Noida
AST01802,PRODUCE-7798,Mobile,Dell,2019,Active,Mumbai
AST01803,THROW-1589,Desktop,HP,2023,Expired,Hyderabad
AST01804,MEMORY-2320,Mobile,Lenovo,2021,Active,Kolkata
AST01805,LANGUAGE-3494,Mobile,Dell,2020,Expired,Delhi
AST01806,SOURCE-7132,Mobile,Apple,2023,Active,Mumbai
AST01807,OPTION-5198,Printer,HP,2025,Expired,Delhi
AST01808,QUICKLY-2952,Tablet,Lenovo,2022,Expired,Hyderabad
AST01809,WEIGHT-9385,Server,HP,2022,Active,Bangalore
AST01810,CHARACTER-7348,Laptop,Acer,2019,Active,Mumbai
AST01811,PRETTY-5892,Tablet,Acer,2025,Active,Delhi
AST01812,DEVELOP-8598,Laptop,Acer,2021,Active,Delhi
AST01813,NETWORK-9373,Laptop,Lenovo,2020,Active,Mumbai
AST01814,THEORY-3964,Printer,HP,2025,Expired,Kolkata
AST01815,EVERYTHING-6363,Server,Apple,2024,Active,Noida
AST01816,FILL-5675,Tablet,HP,2022,Active,Bangalore
AST01817,SO-1511,Mobile,Dell,2019,Active,Delhi
AST01818,AMOUNT-5971,Server,Apple,2019,Active,Bangalore
AST01819,BUSINESS-7030,Desktop,Acer,2019,Active,Kolkata
AST01820,EFFORT-7108,Laptop,Lenovo,2024,Expired,Hyderabad
AST01821,FLY-1573,Laptop,Lenovo,2021,Active,Delhi
AST01822,WAR-4353,Laptop,Acer,2022,Active,Noida
AST01823,ONCE-1235,Laptop,Dell,2020,Active,Noida
AST01824,ACCEPT-5475,Printer,Dell,2025,Expired,Bangalore
AST01825,STUDENT-3511,Desktop,Dell,2024,Expired,Kolkata
AST01826,NEWS-1608,Server,Apple,2019,Expired,Kolkata
AST01827,LINE-1217,Mobile,Dell,2020,Active,Delhi
AST01828,STATE-5613,Tablet,Apple,2024,Active,Delhi
AST01829,DAUGHTER-5455,Desktop,HP,2019,Expired,Hyderabad
AST01830,GUESS-1722,Mobile,Apple,2024,Expired,Mumbai
AST01831,FIRE-1774,Printer,Lenovo,2024,Active,Pune
AST01832,ECONOMY-8741,Mobile,HP,2022,Expired,Pune
AST01833,ME-9859,Desktop,Lenovo,2024,Expired,Kolkata
AST01834,TRAVEL-7582,Printer,Apple,2020,Expired,Delhi
AST01835,REGION-9102,Tablet,Asus,2020,Expired,Pune
AST01836,WHILE-2416,Mobile,Lenovo,2022,Active,Pune
AST01837,OIL-8644,Server,Asus,2021,Active,Hyderabad
AST01838,SINCE-9296,Tablet,HP,2021,Expired,Chennai
AST01839,WALL-3285,Desktop,Acer,2025,Expired,Bangalore
AST01840,NEWSPAPER-7864,Laptop,Asus,2025,Active,Bangalore
AST01841,CENTURY-1066,Printer,Asus,2023,Active,Mumbai
AST01842,INVOLVE-6486,Server,Dell,2024,Expired,Pune
AST01843,ANY-7471,Mobile,Acer,2023,Expired,Mumbai
AST01844,DIFFERENCE-6752,Tablet,Apple,2023,Active,Mumbai
AST01845,EAST-8432,Desktop,Acer,2024,Active,Hyderabad
AST01846,QUITE-9265,Laptop,Apple,2025,Active,Bangalore
AST01847,HOUSE-6022,Desktop,Apple,2024,Expired,Mumbai
AST01848,POSSIBLE-2582,Desktop,Dell,2023,Active,Hyderabad
AST01849,SHAKE-2983,Desktop,HP,2021,Active,Bangalore
AST01850,CAPITAL-8415,Laptop,Apple,2021,Expired,Kolkata
AST01851,ARGUE-5918,Printer,Apple,2019,Expired,Mumbai
AST01852,BLUE-8020,Mobile,Asus,2021,Expired,Hyderabad
AST01853,REGION-9050,Laptop,Apple,2024,Expired,Pune
AST01854,HOSPITAL-5190,Tablet,Apple,2019,Expired,Bangalore
AST01855,LIVE-6751,Tablet,Apple,2022,Active,Kolkata
AST01856,ROCK-8986,Laptop,Apple,2019,Expired,Bangalore
AST01857,RULE-5020,Tablet,Acer,2019,Active,Noida
AST01858,AFFECT-6527,Desktop,Asus,2022,Expired,Hyderabad
AST01859,POLICE-6075,Mobile,Acer,2021,Expired,Mumbai
AST01860,TERM-7727,Laptop,Dell,2023,Active,Hyderabad
AST01861,ANYONE-8281,Laptop,Asus,2023,Active,Noida
AST01862,MOVEMENT-7359,Mobile,Acer,2021,Active,Delhi
AST01863,HOME-2927,Tablet,Asus,2023,Expired,Chennai
AST01864,OTHER-5806,Desktop,Dell,2022,Expired,Pune
AST01865,PARTNER-2796,Tablet,HP,2022,Active,Mumbai
AST01866,SECOND-8966,Desktop,Dell,2022,Expired,Chennai
AST01867,ATTENTION-7172,Laptop,Lenovo,2025,Active,Mumbai
AST01868,SUGGEST-9083,Desktop,Acer,2021,Expired,Bangalore
AST01869,FIGURE-3694,Desktop,HP,2019,Active,Noida
AST01870,FEELING-7007,Tablet,Apple,2022,Active,Pune
AST01871,PAINTING-9904,Laptop,Apple,2024,Expired,Hyderabad
AST01872,COURT-8148,Mobile,Acer,2021,Expired,Bangalore
AST01873,WORRY-2429,Printer,Acer,2019,Expired,Noida
AST01874,ADMIT-9308,Desktop,HP,2022,Active,Hyderabad
AST01875,SEND-2415,Mobile,HP,2020,Active,Noida
AST01876,LOCAL-9944,Printer,Asus,2024,Expired,Noida
AST01877,ESPECIALLY-4039,Mobile,Apple,2019,Active,Hyderabad
AST01878,PASS-4316,Desktop,Lenovo,2020,Active,Kolkata
AST01879,SURFACE-7092,Laptop,Asus,2019,Active,Bangalore
AST01880,COMPANY-5356,Mobile,Asus,2023,Active,Delhi
AST01881,INTERESTING-3245,Printer,HP,2025,Expired,Mumbai
AST01882,SOMETHING-8778,Server,Apple,2020,Active,Bangalore
AST01883,PIECE-7354,Mobile,Acer,2020,Active,Chennai
AST01884,SEAT-3080,Mobile,HP,2024,Active,Noida
AST01885,PAGE-2189,Mobile,HP,2023,Active,Kolkata
AST01886,PRICE-6926,Desktop,Lenovo,2025,Expired,Hyderabad
AST01887,YES-8075,Laptop,Lenovo,2025,Expired,Hyderabad
AST01888,PROCESS-7122,Server,Apple,2020,Active,Chennai
AST01889,KITCHEN-9348,Server,Acer,2022,Active,Mumbai
AST01890,SPEAK-9540,Printer,Apple,2023,Active,Kolkata
AST01891,PROBABLY-1506,Server,Dell,2023,Active,Chennai
AST01892,PAGE-1654,Printer,Lenovo,2025,Expired,Delhi
AST01893,SYSTEM-6594,Printer,Asus,2022,Expired,Delhi
AST01894,HOW-8699,Mobile,Apple,2025,Expired,Chennai
AST01895,TRUE-6522,Laptop,Acer,2022,Expired,Pune
AST01896,STATEMENT-9470,Mobile,Acer,2023,Active,Delhi
AST01897,REALIZE-5394,Printer,Lenovo,2024,Active,Pune
AST01898,FINE-4922,Mobile,HP,2021,Expired,Delhi
AST01899,THEN-6488,Mobile,Acer,2020,Expired,Delhi
AST01900,OLD-7944,Tablet,Acer,2021,Active,Chennai
AST01901,QUALITY-5833,Desktop,Acer,2025,Expired,Pune
AST01902,POINT-8580,Mobile,Asus,2020,Active,Bangalore
AST01903,SONG-5775,Tablet,HP,2024,Active,Pune
AST01904,PLAN-9142,Printer,HP,2020,Expired,Noida
AST01905,SKILL-5435,Mobile,Apple,2024,Expired,Chennai
AST01906,SHOW-2180,Printer,Dell,2021,Expired,Kolkata
AST01907,REQUIRE-2090,Desktop,Lenovo,2019,Expired,Noida
AST01908,RESOURCE-5539,Mobile,Asus,2023,Expired,Mumbai
AST01909,SORT-1835,Server,Acer,2021,Expired,Bangalore
AST01910,TOO-8162,Server,Lenovo,2022,Active,Chennai
AST01911,LOSS-3013,Printer,Dell,2020,Active,Bangalore
AST01912,BEHIND-2760,Mobile,Asus,2021,Expired,Chennai
AST01913,VISIT-2571,Tablet,Acer,2025,Expired,Mumbai
AST01914,NEARLY-1981,Laptop,Dell,2019,Expired,Delhi
AST01915,FIND-8041,Desktop,HP,2021,Active,Delhi
AST01916,CHECK-6792,Desktop,HP,2023,Active,Pune
AST01917,NORTH-4602,Desktop,Apple,2025,Active,Hyderabad
AST01918,STEP-2493,Mobile,Acer,2020,Expired,Noida
AST01919,HISTORY-2567,Desktop,Apple,2019,Active,Mumbai
AST01920,PARTICULARLY-3713,Desktop,HP,2022,Expired,Bangalore
AST01921,IF-4912,Tablet,Lenovo,2019,Expired,Kolkata
AST01922,PUBLIC-4496,Desktop,Dell,2022,Active,Kolkata
AST01923,OUTSIDE-8276,Server,HP,2024,Expired,Kolkata
AST01924,ENERGY-9868,Printer,HP,2019,Expired,Kolkata
AST01925,CHOICE-9584,Printer,Lenovo,2025,Active,Noida
AST01926,GIVE-7355,Server,Asus,2023,Active,Pune
AST01927,OTHER-2267,Mobile,Acer,2020,Expired,Chennai
AST01928,BOARD-7619,Desktop,HP,2025,Expired,Pune
AST01929,FINANCIAL-5491,Desktop,Acer,2022,Expired,Mumbai
AST01930,AGAINST-8695,Laptop,Acer,2022,Active,Bangalore
AST01931,SPORT-1358,Server,Asus,2022,Expired,Pune
AST01932,MONTH-1335,Server,Apple,2022,Expired,Kolkata
AST01933,VERY-8165,Printer,Lenovo,2019,Active,Delhi
AST01934,FORCE-5257,Server,HP,2021,Active,Mumbai
AST01935,OVER-9473,Mobile,Asus,2025,Active,Hyderabad
AST01936,PRESENT-6973,Laptop,HP,2022,Active,Chennai
AST01937,STRUCTURE-1820,Printer,Dell,2019,Expired,Noida
AST01938,TOUGH-5803,Desktop,Apple,2020,Expired,Chennai
AST01939,DAY-7708,Printer,HP,2020,Active,Mumbai
AST01940,CONTINUE-2511,Mobile,Dell,2025,Active,Delhi
AST01941,VOICE-8704,Server,HP,2023,Active,Hyderabad
AST01942,CUSTOMER-4201,Mobile,Acer,2025,Active,Bangalore
AST01943,BOX-2663,Printer,HP,2025,Active,Noida
AST01944,CRIME-7044,Tablet,HP,2023,Active,Chennai
AST01945,THOSE-1143,Printer,HP,2020,Expired,Hyderabad
AST01946,STATEMENT-9265,Laptop,Apple,2023,Active,Chennai
AST01947,SURFACE-8685,Desktop,HP,2019,Active,Pune
AST01948,TEN-5575,Server,HP,2023,Expired,Chennai
AST01949,DOG-2800,Tablet,HP,2024,Active,Hyderabad
AST01950,FINANCIAL-7183,Desktop,Dell,2019,Expired,Noida
AST01951,STATEMENT-9027,Tablet,Apple,2023,Expired,Noida
AST01952,CHANCE-9514,Printer,Asus,2024,Expired,Delhi
AST01953,STAND-7679,Desktop,Asus,2023,Expired,Chennai
AST01954,LAW-1596,Desktop,Dell,2025,Expired,Delhi
AST01955,INTERNATIONAL-7756,Server,Apple,2019,Expired,Pune
AST01956,ORGANIZATION-6153,Server,HP,2019,Active,Mumbai
AST01957,OPPORTUNITY-3411,Server,Asus,2022,Active,Delhi
AST01958,WRITER-5005,Desktop,Dell,2022,Active,Noida
AST01959,AROUND-8975,Server,Apple,2021,Expired,Pune
AST01960,INVOLVE-8590,Desktop,Apple,2020,Active,Mumbai
AST01961,PREVENT-2659,Printer,Lenovo,2020,Active,Pune
AST01962,SCENE-7333,Tablet,Apple,2022,Active,Delhi
AST01963,AGENCY-9397,Mobile,Apple,2021,Active,Noida
AST01964,OPEN-6775,Printer,HP,2019,Expired,Chennai
AST01965,MATERIAL-2659,Desktop,Acer,2019,Expired,Hyderabad
AST01966,CLEAR-9347,Desktop,Acer,2019,Expired,Hyderabad
AST01967,INFORMATION-7609,Printer,Asus,2022,Expired,Pune
AST01968,PUSH-6350,Printer,Lenovo,2023,Active,Bangalore
AST01969,BUY-8987,Server,Asus,2022,Active,Bangalore
AST01970,LOT-7191,Printer,Acer,2020,Expired,Delhi
AST01971,SOUTH-3329,Desktop,Dell,2020,Expired,Delhi
AST01972,KEY-4608,Laptop,Dell,2022,Expired,Hyderabad
AST01973,WAIT-4186,Server,Asus,2020,Active,Kolkata
AST01974,ALLOW-3484,Server,Asus,2025,Expired,Mumbai
AST01975,QUALITY-2085,Desktop,Dell,2019,Expired,Noida
AST01976,LETTER-2082,Desktop,Apple,2025,Active,Noida
AST01977,CONTAIN-2310,Tablet,Apple,2019,Expired,Pune
AST01978,SO-8682,Printer,Asus,2025,Expired,Pune
AST01979,DIRECTION-3549,Tablet,Acer,2023,Expired,Mumbai
AST01980,FOR-1364,Server,Apple,2020,Expired,Pune
AST01981,OR-5924,Server,Acer,2023,Expired,Hyderabad
AST01982,YES-5920,Printer,Dell,2023,Active,Mumbai
AST01983,SHAKE-4587,Desktop,Apple,2025,Active,Bangalore
AST01984,DRIVE-9883,Mobile,Lenovo,2024,Expired,Kolkata
AST01985,NATURE-6426,Printer,Dell,2022,Active,Chennai
AST01986,POLICY-8883,Tablet,Dell,2023,Expired,Hyderabad
AST01987,DISCUSSION-7650,Server,HP,2022,Expired,Noida
AST01988,GAS-6468,Printer,Dell,2019,Expired,Mumbai
AST01989,RELIGIOUS-9058,Server,Asus,2022,Active,Kolkata
AST01990,RECOGNIZE-4852,Printer,HP,2022,Active,Pune
AST01991,PLAY-6359,Mobile,Apple,2020,Active,Bangalore
AST01992,WHATEVER-2348,Tablet,Dell,2019,Active,Kolkata
AST01993,HIGH-2512,Tablet,Acer,2022,Active,Hyderabad
AST01994,RATE-8720,Desktop,Dell,2019,Active,Delhi
AST01995,EITHER-7009,Tablet,Acer,2025,Expired,Bangalore
AST01996,WAY-3706,Printer,Lenovo,2019,Active,Hyderabad
AST01997,NATURE-2349,Laptop,Asus,2023,Active,Mumbai
AST01998,CERTAINLY-3784,Server,Apple,2025,Active,Delhi
AST01999,REALLY-5774,Mobile,Asus,2023,Active,Delhi
AST02000,WATCH-2064,Server,Asus,2020,Expired,Chennai
